DATE,recent_playtime_Age of Empires IV,recent_playtime_Anno 1800,recent_playtime_Command & Conquer™ Remastered Collection,recent_playtime_Company of Heroes ,recent_playtime_Company of Heroes 2,recent_playtime_Europa Universalis IV,recent_playtime_Hearts of Iron IV,recent_playtime_Total War SHOGUN 2,recent_playtime_Total War WARHAMMER II,recent_playtime_Total War WARHAMMER III,popularity_Age of Empires IV,popularity_Anno 1800,popularity_Command & Conquer™ Remastered Collection,popularity_Company of Heroes ,popularity_Company of Heroes 2,popularity_Europa Universalis IV,popularity_Hearts of Iron IV,popularity_Total War SHOGUN 2,popularity_Total War WARHAMMER II,popularity_Total War WARHAMMER III,CCU_Age of Empires IV,CCU_Anno 1800,CCU_Command & Conquer™ Remastered Collection,CCU_Company of Heroes ,CCU_Company of Heroes 2,CCU_Europa Universalis IV,CCU_Hearts of Iron IV,CCU_Total War SHOGUN 2,CCU_Total War WARHAMMER II,CCU_Total War WARHAMMER III,AU_Age of Empires IV,AU_Anno 1800,AU_Command & Conquer™ Remastered Collection,AU_Company of Heroes ,AU_Company of Heroes 2,AU_Europa Universalis IV,AU_Hearts of Iron IV,AU_Total War SHOGUN 2,AU_Total War WARHAMMER II,AU_Total War WARHAMMER III
2022-08-23,2308442.0,,,,4807292.0,7037097.0,10502647.0,3606690.0,8051164.0,4119017.0,8.82,,,,119.7,48.58,67.06,82.38,40.39,9.48,4330.0,,,,3358.0,12792.0,19039.0,1475.0,9238.0,6906.0,204072.0,,,,1083162.0,853349.0,1279271.0,730717.0,834675.0,228195.0
2022-08-24,2256304.0,785703.0,,,4802596.0,7036648.0,10517434.0,3604142.0,8033620.0,4081095.0,8.9,3.09,,,119.72,48.61,67.09,82.4,40.43,9.55,5036.0,248.0,,,3198.0,11317.0,17785.0,1496.0,6150.0,57927.0,205092.0,59556.0,,,1083423.0,853996.0,1279843.0,731053.0,835421.0,230123.0
2022-08-25,2225180.0,,1630495.0,,4800567.0,7010686.0,10538994.0,3600724.0,8034073.0,4031778.0,8.99,,16.48,,119.75,48.62,67.11,82.41,40.47,9.62,7057.0,,433.0,,3155.0,10804.0,20187.0,1484.0,5963.0,49525.0,206709.0,,322884.0,,1083821.0,854096.0,1280341.0,731053.0,836230.0,231741.0
2022-08-26,2148476.0,,,,4812380.0,7006211.0,10497433.0,3614454.0,8024073.0,4076868.0,9.2,,,,119.78,48.64,67.12,82.43,40.5,9.75,8118.0,,,,3266.0,10968.0,20263.0,1558.0,5830.0,66212.0,210043.0,,,,1084331.0,854506.0,1280640.0,731463.0,837138.0,234976.0
2022-08-27,2070111.0,,,1498739.0,4820112.0,7002478.0,10480515.0,3613893.0,8011818.0,4241080.0,9.44,,,55.12,119.79,48.64,67.13,82.43,40.55,9.85,11796.0,,,1705.0,4056.0,12016.0,23335.0,1721.0,7093.0,66958.0,214286.0,,,341857.0,1084630.0,854705.0,1280739.0,731463.0,838047.0,237501.0
2022-08-28,1985127.0,,,,4826663.0,7006065.0,10488596.0,3619628.0,8017057.0,4458316.0,9.78,,,,119.82,48.65,67.14,82.44,40.57,10.01,15480.0,,,,4624.0,12201.0,25010.0,1809.0,7708.0,68247.0,220034.0,,,,1084928.0,854805.0,1281038.0,731463.0,838457.0,241532.0
2022-08-29,1913697.0,778612.0,,,4812671.0,7003252.0,10489501.0,3612921.0,8000898.0,4823859.0,10.2,3.09,,,119.84,48.66,67.15,82.46,40.62,10.14,13947.0,244.0,,,3543.0,9290.0,20173.0,1490.0,7549.0,57088.0,228008.0,59655.0,,,1085140.0,855016.0,1281150.0,731675.0,839266.0,244866.0
2022-08-30,1897390.0,,1630346.0,,4800017.0,7000771.0,10475017.0,3607069.0,7994388.0,5222976.0,10.42,,16.49,,119.86,48.66,67.17,82.46,40.65,10.25,8727.0,,389.0,,3532.0,8952.0,18943.0,1353.0,6540.0,52026.0,232861.0,,322984.0,,1085650.0,855016.0,1281560.0,731675.0,839776.0,247591.0
2022-08-31,1902819.0,,,,4800114.0,6996086.0,10455432.0,3608881.0,7997480.0,5610959.0,10.53,,,,119.88,48.67,67.19,82.48,40.67,10.33,7754.0,,,,3412.0,8779.0,17902.0,1350.0,6221.0,45540.0,235399.0,,,,1085824.0,855178.0,1282157.0,732023.0,840435.0,249432.0
2022-09-01,1893641.0,,,1499476.0,4816668.0,6986943.0,10441308.0,3625654.0,8014305.0,5923543.0,10.58,,,55.17,119.9,48.68,67.21,82.5,40.7,10.4,7051.0,,,1294.0,3327.0,11175.0,16883.0,1336.0,5912.0,41298.0,236605.0,,,342691.0,1086135.0,855377.0,1282456.0,732334.0,840945.0,251248.0
2022-09-02,1916052.0,,,,4815932.0,6985120.0,10432470.0,3626861.0,8032406.0,6276098.0,10.64,,,,119.93,48.69,67.23,82.5,40.72,10.46,6735.0,,,,3304.0,10606.0,17231.0,1367.0,5709.0,39477.0,237812.0,,,,1086832.0,855676.0,1283165.0,732434.0,841543.0,252853.0
2022-09-03,1936283.0,783452.0,,,4814891.0,6977154.0,10435859.0,3628589.0,8033035.0,6647595.0,10.69,3.09,,,119.94,48.7,67.24,82.51,40.74,10.5,9558.0,373.0,,,4635.0,12199.0,24006.0,1624.0,6779.0,49476.0,239230.0,59655.0,,,1087143.0,855887.0,1283364.0,732533.0,842053.0,253762.0
2022-09-04,1951025.0,,1631564.0,,4791400.0,6986872.0,10415272.0,3608719.0,8046429.0,6978700.0,10.72,,16.52,,119.96,48.7,67.25,82.53,40.75,10.53,10044.0,,557.0,,3893.0,12747.0,24640.0,1719.0,7117.0,50334.0,240039.0,,323619.0,,1087541.0,856086.0,1283675.0,733031.0,842351.0,254570.0
2022-09-05,1969045.0,,,,4786963.0,6995957.0,10418774.0,3609727.0,8045568.0,7242609.0,10.75,,,,120.0,48.71,67.27,82.54,40.76,10.58,6638.0,,,,3426.0,11289.0,21160.0,1537.0,5976.0,39925.0,240848.0,,,,1088250.0,856186.0,1284073.0,733342.0,842662.0,255790.0
2022-09-06,2008331.0,,,1503570.0,4788412.0,6974375.0,10389657.0,3610047.0,8044634.0,7489011.0,10.76,,,55.19,120.03,48.73,67.29,82.55,40.77,10.61,5840.0,,,1215.0,3253.0,11721.0,16074.0,1687.0,5781.0,34574.0,241047.0,,,343002.0,1088461.0,856795.0,1284384.0,733541.0,842861.0,256698.0
2022-09-07,2020121.0,,,,4773712.0,6973391.0,10379067.0,3596218.0,8060075.0,7707615.0,10.76,,,,120.06,48.76,67.32,82.59,40.78,10.64,5522.0,,,,3086.0,10889.0,15291.0,1485.0,5447.0,32478.0,241084.0,,,,1088897.0,857405.0,1285044.0,733840.0,842973.0,257531.0
2022-09-08,2019621.0,783044.0,,,4763150.0,6973293.0,10374018.0,3594025.0,8068393.0,7822503.0,10.77,3.09,,,120.07,48.78,67.33,82.6,40.78,10.68,5512.0,270.0,,,3107.0,11017.0,15933.0,1354.0,5409.0,34619.0,241482.0,59668.0,,,1089096.0,857815.0,1285355.0,734039.0,842973.0,258539.0
2022-09-09,2039114.0,,1636053.0,,4746252.0,6974239.0,10356443.0,3591330.0,8083423.0,7829684.0,10.79,,16.54,,120.09,48.78,67.35,82.6,40.78,10.71,6166.0,,398.0,,3335.0,8545.0,17466.0,1471.0,5345.0,37602.0,241893.0,,324166.0,,1089507.0,858015.0,1285952.0,734138.0,842973.0,259049.0
2022-09-10,2044921.0,,,,4760560.0,6915879.0,10326372.0,3603484.0,8085225.0,7787881.0,10.79,,,,120.1,48.8,67.39,82.62,40.79,10.72,7675.0,,,,4514.0,11249.0,25219.0,1762.0,5814.0,45367.0,241893.0,,,,1089706.0,858413.0,1286873.0,734449.0,843272.0,259447.0
2022-09-11,2047213.0,,,1500567.0,4764814.0,6911705.0,10324912.0,3611301.0,8088039.0,7695283.0,10.79,,,55.23,120.12,48.81,67.41,82.63,40.8,10.75,7427.0,,,1831.0,4618.0,11705.0,25961.0,1859.0,6485.0,46418.0,242092.0,,,343549.0,1089905.0,858512.0,1287669.0,734549.0,843371.0,260156.0
2022-09-12,2059561.0,,,,4766363.0,6919847.0,10365562.0,3611668.0,8097134.0,7561427.0,10.8,,,,120.13,48.81,67.44,82.65,40.81,10.78,6248.0,,,,4033.0,10093.0,20132.0,1598.0,5249.0,41761.0,242191.0,,,,1090104.0,858724.0,1288477.0,734847.0,843570.0,260766.0
2022-09-13,2047453.0,781911.0,,,4791257.0,6938379.0,10357103.0,3625263.0,8100723.0,7443126.0,10.81,3.1,,,120.17,48.82,67.46,82.65,40.82,10.8,4985.0,274.0,,,3261.0,9821.0,17816.0,1448.0,4603.0,36209.0,242589.0,59867.0,,,1090825.0,858923.0,1288801.0,734959.0,843782.0,261376.0
2022-09-14,2050259.0,,1637601.0,,4792015.0,6927529.0,10382842.0,3626836.0,8084479.0,7315459.0,10.82,,16.57,,120.2,48.85,67.46,82.66,40.83,10.84,5108.0,,409.0,,2980.0,15287.0,16963.0,1399.0,4565.0,26807.0,242701.0,,324776.0,,1091435.0,859134.0,1288900.0,734959.0,844093.0,262284.0
2022-09-15,2035955.0,,,,4793525.0,6900015.0,10390088.0,3645016.0,8081112.0,7198282.0,10.83,,,,120.23,48.89,67.47,82.68,40.83,10.86,5083.0,,,,3055.0,15467.0,16901.0,1349.0,4665.0,27381.0,243000.0,,,,1092144.0,859843.0,1289112.0,735370.0,844192.0,262582.0
2022-09-16,2027167.0,,,1513107.0,4785331.0,6899232.0,10383932.0,3647533.0,8074408.0,7087848.0,10.83,,,55.3,120.24,48.93,67.49,82.68,40.84,10.88,5297.0,,,1355.0,3147.0,15497.0,18084.0,1418.0,4472.0,26739.0,243100.0,,,345067.0,1092343.0,860553.0,1289510.0,735370.0,844292.0,263192.0
2022-09-17,2021020.0,,,1513361.0,4784325.0,6936886.0,10374698.0,3649397.0,8069024.0,7047398.0,10.83,,,55.3,120.26,48.95,67.5,82.69,40.84,10.89,7739.0,,,926.0,3659.0,16841.0,21944.0,1591.0,5556.0,36184.0,243199.0,,,345266.0,1092542.0,860752.0,1289709.0,735469.0,844292.0,263292.0
2022-09-18,2019444.0,801738.0,,1513024.0,4783790.0,6974178.0,10374992.0,3648673.0,,6946925.0,10.84,3.1,,55.31,120.27,48.98,67.51,82.71,,10.89,6700.0,513.0,,1082.0,3900.0,17264.0,23656.0,1773.0,,39719.0,243299.0,59966.0,,345366.0,1092654.0,861560.0,1289921.0,735768.0,,263491.0
2022-09-19,2004814.0,,1643016.0,1514234.0,4785555.0,7004565.0,10367328.0,3648001.0,,6901493.0,10.85,,16.58,55.33,120.29,49.01,67.53,82.72,,10.91,5833.0,,375.0,802.0,3210.0,12861.0,18813.0,1496.0,,33682.0,243510.0,,325074.0,345776.0,1092965.0,862369.0,1290530.0,735768.0,,263901.0
2022-09-20,2005664.0,,,1514422.0,4788644.0,7033511.0,10361395.0,3647475.0,,6845372.0,10.85,,,55.34,120.3,49.02,67.57,82.73,,10.94,5430.0,,,774.0,3280.0,11706.0,16595.0,1402.0,,30302.0,243510.0,,,345876.0,1093164.0,862680.0,1291339.0,735980.0,,264511.0
2022-09-21,,,,1516469.0,4784840.0,7093691.0,10352946.0,3651541.0,,6765362.0,,,,55.35,120.33,49.04,67.58,82.78,,10.96,,,,716.0,3313.0,10998.0,15760.0,1297.0,,28344.0,,,,345876.0,1093475.0,862991.0,1291550.0,736888.0,,264909.0
2022-09-22,,,,1514598.0,4793151.0,7153465.0,10363674.0,3648612.0,8052987.0,6700106.0,,,,55.35,120.35,49.07,67.59,82.8,40.89,10.97,,,,764.0,3131.0,14887.0,15380.0,1344.0,4506.0,26578.0,,,,345876.0,1093973.0,863800.0,1291861.0,737199.0,845424.0,265220.0
2022-09-23,,804932.0,,1515558.0,4794321.0,7201238.0,10374679.0,3648833.0,8043378.0,6685784.0,,3.11,,55.36,120.37,49.09,67.61,82.83,40.9,10.99,,570.0,,827.0,3104.0,13243.0,15829.0,1462.0,4018.0,23608.0,,60165.0,,345876.0,1094284.0,864198.0,1292060.0,737796.0,845524.0,265718.0
2022-09-24,,,1639572.0,1516868.0,4789636.0,7234141.0,10383607.0,3649463.0,8041460.0,6618101.0,,,16.63,55.37,120.4,49.09,67.64,82.84,40.9,11.0,,,702.0,916.0,3659.0,15315.0,21663.0,1620.0,5022.0,29821.0,,,325895.0,345988.0,1094782.0,864297.0,1292969.0,737995.0,845623.0,265917.0
2022-09-25,2012827.0,,,1518738.0,4787630.0,7279109.0,10372218.0,3644752.0,8028650.0,6549561.0,10.89,,,55.37,120.41,49.1,67.66,82.86,40.91,11.02,6454.0,,,998.0,4053.0,15115.0,24497.0,1897.0,5141.0,32090.0,244518.0,,,345988.0,1094881.0,864397.0,1293466.0,738306.0,845723.0,266327.0
2022-09-26,,,,,4790463.0,7305462.0,10359941.0,3644510.0,8027903.0,6487777.0,,,,,120.44,49.11,67.68,82.87,40.91,11.04,,,,,3241.0,9999.0,16606.0,1486.0,4317.0,25809.0,,,,,1095391.0,864608.0,1293976.0,738406.0,845822.0,266837.0
2022-09-27,,,,,4788660.0,7353483.0,10362830.0,3642617.0,8029185.0,6379386.0,,,,,120.46,49.11,67.7,82.88,40.92,11.05,,,,,3032.0,13336.0,15943.0,1262.0,3835.0,21233.0,,,,,1095690.0,864608.0,1294474.0,738605.0,846021.0,267036.0
2022-09-28,,794683.0,,,4790193.0,7369898.0,10340766.0,3641840.0,8033490.0,6326873.0,,3.12,,,120.48,49.12,67.77,82.9,40.93,11.06,,446.0,,,2963.0,11876.0,31799.0,1463.0,3394.0,17357.0,,60277.0,,,1095901.0,864807.0,1295793.0,739015.0,846233.0,267235.0
2022-09-29,,,1636098.0,,4793305.0,7369057.0,10320034.0,3641470.0,8027247.0,6304670.0,,,16.67,,120.51,49.13,67.84,82.91,40.94,11.08,,,467.0,,3239.0,10588.0,27504.0,1422.0,4095.0,22697.0,,,326704.0,,1096498.0,865106.0,1297000.0,739115.0,846432.0,267745.0
2022-09-30,2021612.0,,,1516977.0,4797461.0,7410993.0,10319653.0,3644953.0,8024986.0,6283677.0,10.95,,,55.4,120.52,49.13,67.98,82.92,40.94,11.11,4788.0,,,1706.0,3254.0,10094.0,25965.0,1429.0,4124.0,22514.0,246235.0,,,346386.0,1096809.0,865206.0,1299426.0,739413.0,846531.0,268442.0
2022-10-01,2020137.0,,,1516137.0,4792614.0,7408423.0,10290650.0,3643239.0,8019038.0,6206941.0,10.96,,,55.41,120.54,49.14,68.09,82.93,40.95,11.12,6842.0,,,1029.0,4439.0,12836.0,34967.0,1834.0,4925.0,,246334.0,,,346585.0,1097208.0,865405.0,1301342.0,739513.0,846631.0,268654.0
2022-10-02,2008679.0,,,1514134.0,4799239.0,7385150.0,10295775.0,3642937.0,,6131423.0,10.97,,,55.42,120.55,49.14,68.24,82.94,,11.14,,,,,,,,,,,246645.0,,,346896.0,1097307.0,865405.0,1304278.0,739712.0,,269151.0
2022-10-03,2008970.0,802816.0,,1512403.0,4802556.0,7353493.0,10344057.0,3644297.0,,6079231.0,10.99,3.12,,55.43,120.56,49.16,68.39,82.95,,11.15,,,,,,,,,,,247143.0,60277.0,,346995.0,1097407.0,865716.0,1307201.0,739712.0,,269462.0
2022-10-04,2009321.0,,1639346.0,,4805637.0,7331491.0,10342177.0,3648489.0,,6000916.0,10.99,,16.69,,120.58,49.16,68.44,82.97,,11.17,,,505.0,,4423.0,14934.0,26832.0,1683.0,,21525.0,247143.0,,327202.0,,1097917.0,865815.0,1308110.0,740023.0,,269960.0
2022-10-05,,,,,4799074.0,7322599.0,10383642.0,3644916.0,,5972732.0,,,,,120.59,49.18,68.46,82.97,,11.19,,,,,3494.0,9666.0,21194.0,1432.0,,20998.0,,,,,1098116.0,866114.0,1308719.0,740122.0,,270470.0
2022-10-06,,,,,4788234.0,7286694.0,10414853.0,3633217.0,8007538.0,5925143.0,,,,,120.61,49.18,68.49,82.99,40.97,11.2,,,,,3621.0,9532.0,20815.0,1473.0,6397.0,20633.0,,,,,1098526.0,866313.0,1309416.0,740322.0,847141.0,270570.0
2022-10-07,,,,,4792262.0,7273765.0,10456891.0,3632610.0,,5884728.0,,,,,120.64,49.19,68.51,83.0,,11.21,,,,,3882.0,10119.0,21664.0,1595.0,,20510.0,,,,,1098924.0,866524.0,1310125.0,740521.0,,270769.0
2022-10-08,,812615.0,,1516266.0,4796245.0,7236675.0,10493573.0,3631506.0,,5837546.0,,3.12,,55.46,120.66,49.2,68.53,83.01,,11.22,,476.0,,1643.0,4254.0,11731.0,25109.0,1825.0,,21634.0,,60277.0,,347493.0,1099534.0,866624.0,1310436.0,740620.0,,271067.0
2022-10-09,2000530.0,,1627530.0,,4796334.0,7221896.0,10545765.0,3639094.0,,5752204.0,11.02,,16.71,,120.7,49.2,68.54,83.02,,11.23,5897.0,,741.0,,4434.0,12858.0,25952.0,1937.0,,24388.0,248151.0,,327811.0,,1100343.0,866624.0,1310934.0,740832.0,,271378.0
2022-10-10,,,,,4796796.0,,10570019.0,3637355.0,,5698750.0,,,,,120.72,,68.56,83.03,,11.25,,,,,4118.0,,22866.0,1809.0,,18628.0,,,,,1100840.0,,1311245.0,741130.0,,271776.0
2022-10-11,,,,,4803936.0,,10624157.0,3638700.0,7992469.0,5630604.0,,,,,120.75,,68.57,83.04,41.03,11.27,,,,,3866.0,,17110.0,1611.0,7357.0,18449.0,,,,,1101350.0,,1311543.0,741230.0,848248.0,272075.0
2022-10-12,,,,,4805881.0,,10644593.0,3639883.0,7992937.0,5584288.0,,,,,120.79,,68.6,83.05,41.05,11.29,,,,,4073.0,,18066.0,1626.0,4634.0,18950.0,,,,,1102159.0,,1312364.0,741441.0,848858.0,272784.0
2022-10-13,,811813.0,,1523866.0,4811073.0,,10638222.0,3638918.0,7985412.0,5533259.0,,3.12,,55.53,120.81,,68.62,83.06,41.06,11.32,,350.0,,1444.0,3247.0,,19214.0,1743.0,4803.0,18592.0,,60277.0,,348712.0,1102582.0,,1312962.0,741541.0,849057.0,273294.0
2022-10-14,1958616.0,,1628720.0,1522351.0,4810442.0,7178619.0,10641289.0,3639367.0,7991191.0,5500268.0,11.07,,16.74,55.53,120.83,49.24,68.63,83.07,41.07,11.33,3975.0,,584.0,897.0,3812.0,20830.0,20559.0,1706.0,4842.0,16873.0,249270.0,,328421.0,348812.0,1102868.0,867532.0,1313273.0,741740.0,849268.0,273493.0
2022-10-15,1956482.0,,,1520659.0,4812734.0,7181295.0,10637906.0,3640885.0,7993658.0,5436780.0,11.07,,,55.54,120.86,49.24,68.64,83.08,41.08,11.34,5793.0,,,1129.0,5209.0,13069.0,27879.0,2034.0,5726.0,22563.0,249270.0,,,349011.0,1103378.0,867532.0,1313571.0,741839.0,849468.0,273705.0
2022-10-16,1947986.0,,,1521050.0,4812166.0,,10613611.0,3641554.0,7994702.0,5373130.0,11.08,,,55.56,120.87,,68.66,83.08,41.1,11.35,6288.0,,,1204.0,5273.0,,29051.0,2110.0,6105.0,23298.0,249370.0,,,349210.0,1103677.0,,1313982.0,741839.0,849766.0,274003.0
2022-10-17,1935341.0,,,1522353.0,4820551.0,,10567904.0,3646949.0,7995642.0,5319211.0,11.08,,,55.57,120.91,,68.68,83.09,41.11,11.37,4432.0,,,904.0,3642.0,,20060.0,1664.0,4773.0,18767.0,249370.0,,,349421.0,1104386.0,,1314380.0,742150.0,850177.0,274613.0
2022-10-18,,810804.0,,1527495.0,4833830.0,,10544880.0,3645778.0,8000362.0,5279956.0,,3.12,,55.58,120.93,,68.69,83.11,41.12,11.39,,345.0,,907.0,3432.0,,19946.0,1610.0,4780.0,17837.0,,60277.0,,349521.0,1104784.0,,1314890.0,742449.0,850376.0,274912.0
2022-10-19,,,1631600.0,1528127.0,4836376.0,,10560141.0,3647194.0,7998189.0,5219694.0,,,16.74,55.58,120.96,,68.72,83.12,41.13,11.41,,,529.0,876.0,3216.0,,19790.0,1556.0,4657.0,20034.0,,,328520.0,349620.0,1105294.0,,1315487.0,742648.0,850575.0,275409.0
2022-10-20,1922358.0,,,1528504.0,4811428.0,7158330.0,10578650.0,3622267.0,8005958.0,5204071.0,11.08,,,55.59,120.97,49.3,68.73,83.13,41.14,11.42,5864.0,,,806.0,3298.0,19742.0,16488.0,1577.0,4495.0,18696.0,249569.0,,,349820.0,1105493.0,869050.0,1315798.0,742959.0,850873.0,275919.0
2022-10-21,1921616.0,,,1528244.0,4814717.0,7148818.0,10545189.0,3618738.0,8008951.0,5168960.0,11.09,,,55.59,120.99,49.31,68.74,83.14,41.14,11.44,4227.0,,,780.0,3417.0,10890.0,18192.0,1378.0,4161.0,20451.0,249768.0,,,349919.0,1106103.0,869460.0,1315997.0,743258.0,850873.0,276218.0
2022-10-22,1912837.0,,,1527615.0,4814774.0,7152175.0,10543266.0,3618614.0,8011105.0,5146143.0,11.1,,,55.6,121.01,49.33,68.76,83.15,41.15,11.45,5076.0,,,1100.0,4903.0,13798.0,26585.0,1874.0,5390.0,25109.0,249868.0,,,349919.0,1106601.0,869859.0,1316495.0,743370.0,851184.0,276628.0
2022-10-23,1908501.0,812188.0,,,4804099.0,7182516.0,10524191.0,3605542.0,8013895.0,5097556.0,11.1,3.12,,,121.03,49.35,68.78,83.16,41.15,11.48,5098.0,351.0,,,4696.0,14854.0,27871.0,2001.0,5769.0,25308.0,249868.0,60277.0,,,1106812.0,870257.0,1317204.0,743457.0,851184.0,277338.0
2022-10-24,1901629.0,,1641405.0,,4800964.0,7202150.0,10524894.0,3599124.0,8017304.0,5058390.0,11.1,,16.76,,121.04,49.35,68.8,83.16,41.16,11.5,4496.0,,621.0,,3594.0,13511.0,20043.0,1529.0,4586.0,22472.0,249868.0,,328819.0,,1107111.0,870369.0,1317615.0,743556.0,851184.0,277736.0
2022-10-25,1898752.0,,,,4795401.0,7232324.0,10532513.0,3601243.0,8029608.0,5040154.0,11.11,,,,121.06,49.36,68.81,83.17,41.16,11.5,3906.0,,,,3392.0,12657.0,18964.0,1569.0,4305.0,20383.0,250179.0,,,,1107310.0,870667.0,1317727.0,743569.0,851284.0,277736.0
2022-10-26,1890035.0,,,,4805688.0,7238207.0,10519084.0,3611129.0,8025273.0,5021811.0,11.12,,,,121.07,49.38,68.82,83.18,41.17,11.52,6092.0,,,,3331.0,10282.0,16592.0,1446.0,4133.0,18769.0,250378.0,,,,1107409.0,871177.0,1317913.0,743768.0,851383.0,278246.0
2022-10-27,1893503.0,,,1529097.0,4802838.0,7227787.0,10504103.0,3607385.0,8015761.0,5019288.0,11.13,,,55.63,121.08,49.41,68.83,83.19,41.17,11.53,5763.0,,,1486.0,3233.0,9790.0,15842.0,1364.0,3954.0,17711.0,250776.0,,,350529.0,1107521.0,871774.0,1318311.0,743967.0,851483.0,278445.0
2022-10-28,1914029.0,805533.0,,1529456.0,4798258.0,7241684.0,10501125.0,3610021.0,8017757.0,5010115.0,11.14,3.12,,55.64,121.1,49.42,68.85,83.21,41.19,11.54,5728.0,252.0,,775.0,3438.0,9587.0,16308.0,1374.0,3906.0,17904.0,251087.0,60377.0,,350728.0,1107820.0,872085.0,1318622.0,744365.0,851782.0,278644.0
2022-10-29,1902578.0,,1640963.0,1530279.0,4809212.0,7230972.0,10492615.0,3625657.0,8017447.0,5009101.0,11.15,,16.76,55.65,121.12,49.43,68.87,83.22,41.19,11.55,6757.0,,896.0,1010.0,4245.0,11208.0,21653.0,1772.0,4727.0,20813.0,251385.0,,328918.0,351039.0,1108218.0,872185.0,1319120.0,744676.0,851993.0,278942.0
2022-10-30,1914131.0,,,1530294.0,4808253.0,7232128.0,10462939.0,3624063.0,8016427.0,4979847.0,11.18,,,55.66,121.14,49.44,68.89,83.23,41.21,11.56,7299.0,,,1049.0,4488.0,11542.0,22527.0,1852.0,4956.0,22813.0,252094.0,,,351238.0,1108629.0,872384.0,1319630.0,744775.0,852292.0,279154.0
2022-10-31,1930344.0,,,1530008.0,4823493.0,7210011.0,10450229.0,3638473.0,8015968.0,5012234.0,11.2,,,55.67,121.15,49.44,68.91,83.24,41.21,11.57,6429.0,,,783.0,3490.0,10201.0,15919.0,1398.0,3950.0,19535.0,252592.0,,,351437.0,1108728.0,872484.0,1320339.0,744975.0,852292.0,279353.0
2022-11-01,1943740.0,,,,4822234.0,7212415.0,10411548.0,3639449.0,,4990747.0,11.21,,,,121.17,49.45,68.91,83.24,,11.58,5964.0,,,,3316.0,10221.0,15202.0,1400.0,,18326.0,253003.0,,,,1108927.0,872583.0,1320339.0,744975.0,,279552.0
2022-11-02,1955615.0,796916.0,,,4813240.0,7206635.0,10395451.0,3638966.0,,4984052.0,11.22,3.12,,,121.18,49.45,68.92,83.26,,11.6,5825.0,181.0,,,3354.0,10615.0,15879.0,1181.0,,18281.0,253301.0,60377.0,,,1109226.0,872683.0,1320538.0,745174.0,,280062.0
2022-11-03,1961341.0,,1637003.0,,4829700.0,7196738.0,10391022.0,3656259.0,,4965102.0,11.23,,16.77,,121.21,49.45,68.94,83.27,,11.61,5674.0,,743.0,,3490.0,10018.0,16107.0,1392.0,,17707.0,253612.0,,329018.0,,1109736.0,872782.0,1320837.0,745373.0,,280361.0
2022-11-04,1967779.0,,,,4831198.0,7185116.0,10381180.0,3654691.0,,4947611.0,11.24,,,,121.23,49.47,68.95,83.28,,11.63,5683.0,,,,3404.0,9562.0,15221.0,1443.0,,17131.0,253911.0,,,,1109935.0,873193.0,1321048.0,745373.0,,280970.0
2022-11-05,1978383.0,,,,4830105.0,7159534.0,10387193.0,3655282.0,8017461.0,4918314.0,11.25,,,,121.24,49.48,68.98,83.28,41.24,11.64,7668.0,,,,4301.0,11155.0,21848.0,1663.0,4335.0,20523.0,254110.0,,,,1110246.0,873392.0,1321745.0,745472.0,853100.0,281169.0
2022-11-06,1982801.0,,,1532279.0,4835434.0,7185728.0,10340591.0,3653990.0,,4915272.0,11.26,,,55.71,121.25,49.49,68.98,83.29,,11.64,8163.0,,,1274.0,4572.0,10768.0,21549.0,2089.0,,20412.0,254309.0,,,352146.0,1110445.0,873591.0,1321845.0,745584.0,,281169.0
2022-11-07,1986855.0,,,,4834622.0,7169786.0,10336277.0,3652417.0,,4888950.0,11.26,,,,121.27,49.5,68.99,83.3,,11.65,5171.0,,,,3426.0,7291.0,17928.0,1634.0,,20273.0,254409.0,,,,1110731.0,873889.0,1322243.0,745982.0,,281269.0
2022-11-08,1997269.0,792464.0,1632931.0,,4832523.0,7167047.0,10320477.0,3652333.0,,4835537.0,11.27,3.12,16.78,,121.28,49.51,69.0,83.31,,11.66,5260.0,108.0,782.0,,3376.0,9628.0,16900.0,1490.0,,16214.0,254819.0,60377.0,329217.0,,1110731.0,874188.0,1322342.0,745982.0,,281667.0
2022-11-09,1997921.0,,,,4826191.0,7141001.0,10302351.0,3651480.0,,4803976.0,11.28,,,,121.29,49.52,69.01,83.32,,11.69,5318.0,,,,3434.0,9474.0,15733.0,1471.0,,15995.0,255018.0,,,,1110843.0,874300.0,1322541.0,746082.0,,282177.0
2022-11-10,2000142.0,,,,4824122.0,7116348.0,10282511.0,3652074.0,8019329.0,4759909.0,11.29,,,,121.31,49.52,69.02,83.34,41.29,11.71,5136.0,,,,3241.0,9261.0,15911.0,1479.0,3153.0,15197.0,255217.0,,,,1111055.0,874300.0,1322765.0,746393.0,854009.0,282588.0
2022-11-11,1993168.0,,,1542003.0,4821112.0,7098624.0,10270431.0,3653841.0,8008557.0,4737971.0,11.31,,,55.75,121.32,49.53,69.04,83.35,41.3,11.73,5213.0,,,816.0,3435.0,10049.0,17333.0,1517.0,4098.0,15944.0,255727.0,,,352644.0,1111254.0,874300.0,1323163.0,746592.0,854208.0,283085.0
