DATE,recent_playtime\COH,recent_playtime\victoria,recent_playtime\warhammer,popularity\COH_x,popularity\victoria_x,popularity\warhammer_x,popularity\COH_y,popularity\victoria_y,popularity\warhammer_y,AU\coh,AU\victoria,AU\warhammer
2020-08-13,4132422.0,905131.0,8765331.0,77.1,11.68,25.12,77.1,11.68,25.12,628165.0,117693.0,528499.0
2020-08-12,4138701.0,907933.0,8789083.0,76.84,11.64,25.02,76.84,11.64,25.02,626025.0,117357.0,526434.0
2020-08-11,4123600.0,905823.0,8838506.0,76.45,11.57,24.88,76.45,11.57,24.88,622517.0,116797.0,523659.0
2020-08-10,4134641.0,904264.0,8845805.0,76.19,11.53,24.79,76.19,11.53,24.79,620028.0,116436.0,521831.0
2020-08-09,4135585.0,909165.0,8909975.0,75.81,11.46,24.66,75.81,11.46,24.66,616955.0,115603.0,519653.0
2020-08-08,4113423.0,904373.0,8926402.0,75.25,11.37,24.5,75.25,11.37,24.5,612041.0,114794.0,516593.0
2020-08-07,4115894.0,909403.0,9018518.0,74.63,11.26,24.35,74.63,11.26,24.35,607861.0,113749.0,514490.0
2020-08-06,4087127.0,926830.0,9036468.0,75.05,11.31,24.96,75.05,11.31,24.96,608670.0,114794.0,528337.0
2020-08-05,4097327.0,936023.0,9144806.0,74.38,11.26,25.73,74.38,11.26,25.73,603494.0,114670.0,547148.0
2020-08-04,4154886.0,934082.0,9039653.0,75.64,11.34,26.37,75.64,11.34,26.37,609043.0,115379.0,560298.0
2020-08-03,4160262.0,930625.0,9007133.0,75.32,11.28,26.14,75.32,11.28,26.14,606020.0,114757.0,555770.0
2020-08-02,4154526.0,927897.0,8984475.0,74.73,11.17,25.91,74.73,11.17,25.91,600881.0,113351.0,550532.0
2020-08-01,4145271.0,918925.0,8976137.0,74.16,11.07,25.8,74.16,11.07,25.8,595868.0,112082.0,548231.0
2020-07-31,4143527.0,913076.0,9012316.0,73.85,11.01,25.6,73.85,11.01,25.6,592981.0,111522.0,543714.0
2020-07-30,4128967.0,906965.0,8969033.0,73.33,10.93,25.4,73.33,10.93,25.4,588067.0,110676.0,539173.0
2020-07-29,4112573.0,914256.0,8984315.0,72.78,10.81,25.3,72.78,10.81,25.3,583153.0,109096.0,537058.0
2020-07-28,4107873.0,919636.0,8937202.0,72.51,10.77,25.1,72.51,10.77,25.1,580540.0,108611.0,532405.0
2020-07-27,4093042.0,917992.0,8956828.0,72.01,10.68,24.9,72.01,10.68,24.9,575688.0,107392.0,528076.0
2020-07-26,4098927.0,918477.0,8976300.0,71.44,10.57,24.79,71.44,10.57,24.79,569866.0,106061.0,525451.0
2020-07-25,4100834.0,922482.0,8949651.0,70.93,10.52,24.6,70.93,10.52,24.6,564939.0,105526.0,521246.0
2020-07-24,4094771.0,921831.0,8934527.0,70.71,10.43,24.43,70.71,10.43,24.43,562886.0,104617.0,517327.0
2020-07-23,4081456.0,912872.0,8925009.0,70.22,10.33,24.27,70.22,10.33,24.27,558271.0,103199.0,513831.0
2020-07-22,4083884.0,910593.0,8904847.0,69.8,10.25,24.16,69.8,10.25,24.16,554563.0,102266.0,511392.0
2020-07-21,4072027.0,912023.0,8865593.0,69.2,10.2,23.96,69.2,10.2,23.96,548430.0,101706.0,506914.0
2020-07-20,4053195.0,912202.0,8977114.0,68.68,10.12,23.78,68.68,10.12,23.78,542110.0,100338.0,503020.0
2020-07-19,4058262.0,921656.0,8946366.0,68.17,10.03,23.66,68.17,10.03,23.66,536785.0,99069.0,501402.0
2020-07-18,4032123.0,950615.0,9064029.0,67.74,9.94,23.51,67.74,9.94,23.51,532617.0,98260.0,499548.0
2020-07-17,4073808.0,955111.0,9326550.0,67.37,9.89,23.47,67.37,9.89,23.47,529755.0,97825.0,501427.0
2020-07-15,4081458.0,955058.0,9350349.0,67.36,9.89,23.48,67.36,9.89,23.48,529581.0,97787.0,501912.0
2020-07-14,4093051.0,,,67.31,,,67.31,,,528798.0,,
2020-07-12,4060517.0,956965.0,,67.24,9.88,,67.24,9.88,,527914.0,97812.0,
2020-07-10,4051513.0,956928.0,,67.2,9.88,,67.2,9.88,,527429.0,97887.0,
2020-07-08,4050604.0,956959.0,,67.13,9.87,,67.13,9.87,,526857.0,97725.0,
2020-07-07,4046074.0,966038.0,9347406.0,67.05,9.86,23.28,67.05,9.86,23.28,525700.0,97563.0,497508.0
2020-07-06,4056964.0,964833.0,9325215.0,66.98,9.85,23.23,66.98,9.85,23.23,524704.0,97302.0,496301.0
2020-07-05,4050722.0,964043.0,9315281.0,66.93,9.84,23.16,66.93,9.84,23.16,524057.0,97153.0,494721.0
2020-07-04,4041065.0,961429.0,9389391.0,66.85,9.82,23.05,66.85,9.82,23.05,523249.0,96780.0,492357.0
2020-07-03,4045142.0,962222.0,9408292.0,66.72,9.81,23.02,66.72,9.81,23.02,521582.0,96692.0,491810.0
2020-07-02,4039119.0,960994.0,9525288.0,66.62,9.8,22.92,66.62,9.8,22.92,520313.0,96556.0,489658.0
2020-07-01,4011921.0,959445.0,9616040.0,66.53,9.78,22.83,66.53,9.78,22.83,519006.0,96145.0,487642.0
2020-06-30,4010946.0,963344.0,9586375.0,66.42,9.76,22.73,66.42,9.76,22.73,517377.0,95672.0,484868.0
2020-06-29,3997074.0,944124.0,9686087.0,66.3,9.73,22.65,66.3,9.73,22.65,515162.0,95199.0,483076.0
2020-06-28,3996306.0,945822.0,9768024.0,66.18,9.71,22.59,66.18,9.71,22.59,513408.0,94814.0,481795.0
2020-06-27,4006453.0,942246.0,9815719.0,66.1,9.71,22.55,66.1,9.71,22.55,512649.0,94739.0,480937.0
2020-06-26,4005715.0,944848.0,9890701.0,66.0,9.7,22.5,66.0,9.7,22.5,510882.0,94714.0,479817.0
2020-06-25,3991977.0,956728.0,9991865.0,65.62,9.68,22.46,65.62,9.68,22.46,506938.0,94304.0,479021.0
2020-06-24,3989439.0,952472.0,10051671.0,65.55,9.63,22.35,65.55,9.63,22.35,505968.0,93781.0,476694.0
2020-06-23,3987560.0,955441.0,10074496.0,65.45,9.63,22.32,65.45,9.63,22.32,504425.0,93694.0,475985.0
2020-06-22,3989561.0,963304.0,10110729.0,65.38,9.62,22.23,65.38,9.62,22.23,503405.0,93619.0,473770.0
2020-06-21,3963645.0,969173.0,10113444.0,65.23,9.6,22.2,65.23,9.6,22.2,501166.0,93346.0,473161.0
2020-06-20,3970180.0,971424.0,10194714.0,65.18,9.59,22.19,65.18,9.59,22.19,500544.0,93109.0,472962.0
2020-06-19,3965648.0,973716.0,10358049.0,65.12,9.58,22.17,65.12,9.58,22.17,499449.0,92749.0,472290.0
2020-06-18,3952737.0,973911.0,10417838.0,65.06,9.57,22.12,65.06,9.57,22.12,498628.0,92711.0,471270.0
2020-06-17,3942645.0,975109.0,10484825.0,64.96,9.57,22.09,64.96,9.57,22.09,496936.0,92674.0,470312.0
2020-06-16,3933591.0,979377.0,10506155.0,64.72,9.53,21.96,64.72,9.53,21.96,494485.0,92251.0,467152.0
2020-06-15,3916678.0,984541.0,10584992.0,64.63,9.52,21.89,64.63,9.52,21.89,492793.0,92064.0,465497.0
2020-06-14,3901032.0,988489.0,10736520.0,64.55,9.52,21.85,64.55,9.52,21.85,491375.0,92027.0,464639.0
2020-06-13,3894624.0,986876.0,10765801.0,64.5,9.52,21.78,64.5,9.52,21.78,490280.0,92015.0,462872.0
2020-06-12,3893276.0,991135.0,10757692.0,64.44,9.49,21.69,64.44,9.49,21.69,489123.0,91256.0,460098.0
2020-06-11,3898697.0,1067515.0,10779502.0,64.36,9.48,21.61,64.36,9.48,21.61,487605.0,91206.0,457808.0
2020-06-10,3894609.0,1080564.0,10728163.0,64.3,9.47,21.48,64.3,9.47,21.48,486286.0,90858.0,454524.0
2020-06-09,3903825.0,1073543.0,10819761.0,64.26,9.45,21.35,64.26,9.45,21.35,485565.0,90497.0,451190.0
2020-06-08,3897766.0,1068707.0,10857194.0,64.17,9.44,21.21,64.17,9.44,21.21,484022.0,90248.0,447569.0
2020-06-07,3891004.0,1072167.0,10876877.0,64.09,9.42,21.14,64.09,9.42,21.14,482479.0,89912.0,446101.0
2020-06-06,3891856.0,1074639.0,10853344.0,64.06,9.41,20.98,64.06,9.41,20.98,482019.0,89750.0,441884.0
2020-06-05,3903132.0,1070968.0,10825002.0,63.99,9.41,20.83,63.99,9.41,20.83,480625.0,89526.0,438114.0
2020-06-04,3899595.0,1066341.0,10791857.0,63.91,9.41,20.62,63.91,9.41,20.62,479108.0,89539.0,432901.0
2020-06-03,3889072.0,1065465.0,10690914.0,63.84,9.37,20.48,63.84,9.37,20.48,477876.0,88954.0,429692.0
2020-06-02,3884667.0,1077704.0,10543501.0,63.78,9.36,20.21,63.78,9.36,20.21,477130.0,88767.0,423023.0
2020-06-01,3856780.0,1068945.0,10421524.0,63.67,9.36,20.04,63.67,9.36,20.04,474890.0,88581.0,418731.0
2020-05-31,3845861.0,1069436.0,10391217.0,63.55,9.35,19.86,63.55,9.35,19.86,472116.0,88382.0,414277.0
2020-05-30,3854636.0,1071504.0,10289871.0,63.42,9.33,19.73,63.42,9.33,19.73,469130.0,88208.0,411104.0
2020-05-29,3847265.0,1074723.0,10224961.0,63.31,9.33,19.59,63.31,9.33,19.59,466766.0,88220.0,407235.0
2020-05-28,3853347.0,1075733.0,10128785.0,63.26,9.32,19.49,63.26,9.32,19.49,465696.0,87822.0,404760.0
2020-05-27,3884116.0,1088031.0,10026429.0,63.17,9.3,19.45,63.17,9.3,19.45,464153.0,87635.0,403702.0
2020-05-26,3886561.0,1094560.0,9974651.0,63.1,9.29,19.42,63.1,9.29,19.42,463208.0,87349.0,402844.0
2020-05-25,3884989.0,1098167.0,9837376.0,62.99,9.28,19.37,62.99,9.28,19.37,461304.0,87163.0,401724.0
2020-05-24,3877792.0,1093712.0,9715354.0,62.86,9.28,19.32,62.86,9.28,19.32,458791.0,87088.0,400318.0
2020-05-23,3871705.0,1097151.0,9688944.0,62.73,9.26,19.28,62.73,9.26,19.28,456029.0,87001.0,399261.0
2020-05-22,3885237.0,1098278.0,9639897.0,62.65,9.25,19.2,62.65,9.25,19.2,454798.0,86814.0,397444.0
2020-05-21,3891495.0,1098378.0,9604096.0,62.58,9.23,19.14,62.58,9.23,19.14,453417.0,86416.0,395740.0
2020-05-20,3883568.0,1092571.0,9617935.0,62.52,9.23,19.09,62.52,9.23,19.09,452421.0,86317.0,394160.0
2020-05-19,3887866.0,1083032.0,9490102.0,62.44,9.2,19.04,62.44,9.2,19.04,450767.0,85819.0,392779.0
2020-05-18,3896569.0,1067910.0,9368644.0,62.36,9.19,18.98,62.36,9.19,18.98,449597.0,85632.0,391497.0
2020-05-17,3862574.0,1049950.0,9344297.0,62.29,9.16,18.96,62.29,9.16,18.96,448876.0,85035.0,390962.0
2020-05-16,3866339.0,1034759.0,9301530.0,62.24,9.13,18.92,62.24,9.13,18.92,448104.0,84537.0,389892.0
2020-05-15,3858006.0,1012601.0,9183939.0,62.19,9.12,18.87,62.19,9.12,18.87,447345.0,84239.0,388623.0
2020-05-14,3861916.0,1011774.0,9170625.0,62.1,9.12,18.82,62.1,9.12,18.82,445442.0,84152.0,387230.0
2020-05-13,3867122.0,1001591.0,9065352.0,62.04,9.1,18.78,62.04,9.1,18.78,444571.0,83754.0,385936.0
2020-05-12,3879972.0,1005331.0,8971958.0,61.95,9.1,18.72,61.95,9.1,18.72,442593.0,83654.0,384443.0
2020-05-11,3870120.0,976584.0,8869993.0,61.89,9.08,18.63,61.89,9.08,18.63,441511.0,83156.0,381656.0
2020-05-10,3806313.0,957993.0,8904189.0,61.82,9.05,18.56,61.82,9.05,18.56,440428.0,82659.0,379952.0
2020-05-09,3795485.0,952121.0,8882791.0,61.75,9.04,18.53,61.75,9.04,18.53,438836.0,82460.0,378957.0
2020-05-08,3758499.0,959993.0,8899168.0,61.67,9.04,18.49,61.67,9.04,18.49,437243.0,82261.0,377874.0
2020-05-07,3737083.0,952460.0,8906094.0,61.62,9.01,18.4,61.62,9.01,18.4,436248.0,81664.0,375374.0
2020-05-06,3718636.0,943929.0,8869637.0,61.53,8.99,18.37,61.53,8.99,18.37,434357.0,81365.0,374478.0
2020-05-05,3709923.0,939341.0,8780514.0,61.5,8.99,18.28,61.5,8.99,18.28,434071.0,81166.0,371965.0
2020-05-04,3705095.0,941011.0,8771543.0,61.43,8.98,18.23,61.43,8.98,18.23,432976.0,81066.0,370658.0
2020-05-03,3631581.0,897567.0,8770357.0,61.3,8.96,18.19,61.3,8.96,18.19,429866.0,80768.0,369253.0
2020-05-02,3616065.0,905587.0,8692925.0,61.2,8.96,18.14,61.2,8.96,18.14,427253.0,80768.0,367971.0
2020-05-01,3582839.0,907335.0,8691051.0,61.14,8.96,18.08,61.14,8.96,18.08,425959.0,80668.0,366167.0
2020-04-30,3581114.0,914378.0,8588092.0,61.02,8.94,18.04,61.02,8.94,18.04,423645.0,80270.0,365172.0
2020-04-29,3530680.0,913276.0,8476907.0,60.87,8.92,17.95,60.87,8.92,17.95,420958.0,79772.0,362870.0
2020-04-28,3526848.0,909318.0,8336329.0,60.79,8.9,17.86,60.79,8.9,17.86,419452.0,79374.0,360482.0
2020-04-27,3522907.0,915210.0,8248002.0,60.66,8.88,17.78,60.66,8.88,17.78,417499.0,79076.0,358391.0
2020-04-26,3511743.0,917985.0,8142618.0,60.55,8.88,17.71,60.55,8.88,17.71,415185.0,78989.0,356799.0
2020-04-25,3511701.0,877844.0,7940603.0,60.4,8.83,17.52,60.4,8.83,17.52,411789.0,77570.0,351773.0
2020-04-24,3499843.0,864582.0,7899320.0,60.28,8.81,17.4,60.28,8.81,17.4,410022.0,77172.0,348961.0
2020-04-23,3505731.0,860278.0,7746857.0,60.18,8.8,17.24,60.18,8.8,17.24,408455.0,77085.0,345167.0
2020-04-22,3487107.0,847736.0,7632081.0,60.06,8.79,17.1,60.06,8.79,17.1,406912.0,76899.0,341807.0
2020-04-21,3475464.0,849354.0,7557270.0,59.96,8.78,16.99,59.96,8.78,16.99,405755.0,76712.0,339294.0
2020-04-20,3462529.0,856334.0,7463511.0,59.89,8.75,16.88,59.89,8.75,16.88,404262.0,76189.0,336209.0
2020-04-19,3458139.0,862440.0,7500645.0,59.79,8.75,16.64,59.79,8.75,16.64,402607.0,76202.0,330984.0
2020-04-18,3426716.0,855835.0,7649197.0,59.71,8.73,16.35,59.71,8.73,16.35,401027.0,75903.0,325646.0
2020-04-17,3407771.0,837221.0,7702051.0,59.65,8.73,16.14,59.65,8.73,16.14,400069.0,75717.0,321815.0
2020-04-16,3397881.0,834130.0,7728865.0,59.55,8.71,15.99,59.55,8.71,15.99,398589.0,75306.0,319003.0
2020-04-15,3382555.0,829782.0,7709021.0,59.46,8.69,15.96,59.46,8.69,15.96,396399.0,74920.0,318032.0
2020-04-14,3374501.0,829271.0,7633098.0,59.38,8.67,15.9,59.38,8.67,15.9,395416.0,74510.0,316639.0
2020-04-13,3365855.0,825066.0,7668054.0,59.3,8.67,15.88,59.3,8.67,15.88,393749.0,74522.0,315980.0
2020-04-12,3357004.0,842710.0,7647410.0,59.22,8.66,15.82,59.22,8.66,15.82,392368.0,74336.0,314387.0
2020-04-11,3378414.0,831477.0,7620920.0,59.1,8.64,15.8,59.1,8.64,15.8,390490.0,74037.0,313802.0
2020-04-10,3380518.0,826028.0,7562358.0,59.01,8.64,15.74,59.01,8.64,15.74,389208.0,74037.0,312521.0
2020-04-09,3381069.0,828250.0,7596539.0,58.91,8.62,15.72,58.91,8.62,15.72,387927.0,73851.0,312048.0
2020-04-08,3388986.0,832846.0,7549665.0,58.83,8.61,15.69,58.83,8.61,15.69,386558.0,73751.0,311277.0
2020-04-07,3395884.0,823889.0,7546228.0,58.74,8.59,15.66,58.74,8.59,15.66,385177.0,73054.0,310605.0
2020-04-06,3405333.0,765228.0,7561422.0,58.66,8.56,15.64,58.66,8.56,15.64,383784.0,72246.0,310132.0
2020-04-05,3394949.0,750091.0,7528529.0,58.55,8.54,15.62,58.55,8.54,15.62,381408.0,71847.0,309660.0
2020-04-04,3365331.0,754304.0,7495351.0,58.45,8.53,15.6,58.45,8.53,15.6,379728.0,71661.0,309386.0
2020-04-03,3373843.0,765331.0,7500167.0,58.4,8.51,15.54,58.4,8.51,15.54,378857.0,71263.0,307905.0
2020-04-02,3384948.0,768204.0,7551604.0,58.31,8.51,15.52,58.31,8.51,15.52,377489.0,71163.0,307433.0
2020-04-01,3375880.0,751632.0,7554720.0,58.23,8.49,15.47,58.23,8.49,15.47,375672.0,70765.0,305828.0
2020-03-31,3372654.0,747579.0,7513784.0,58.14,8.48,15.45,58.14,8.48,15.45,373669.0,70566.0,305243.0
2020-03-30,3378181.0,743667.0,7571493.0,58.07,8.47,15.43,58.07,8.47,15.43,372064.0,70168.0,304845.0
2020-03-29,3359097.0,739626.0,7477258.0,57.99,8.46,15.38,57.99,8.46,15.38,370260.0,69757.0,303252.0
2020-03-28,3260763.0,752634.0,7496115.0,57.89,8.45,15.35,57.89,8.45,15.35,368183.0,69571.0,302481.0
2020-03-27,3247409.0,756722.0,7530541.0,57.82,8.43,15.32,57.82,8.43,15.32,366702.0,69173.0,301809.0
2020-03-26,3225294.0,754702.0,7482575.0,57.68,8.41,15.29,57.68,8.41,15.29,363816.0,68874.0,300926.0
2020-03-25,3228882.0,735576.0,7418007.0,57.64,8.41,15.25,57.64,8.41,15.25,363132.0,68787.0,299856.0
2020-03-24,3209100.0,739541.0,7349910.0,57.59,8.4,15.22,57.59,8.4,15.22,362335.0,68588.0,299060.0
2020-03-23,3208136.0,741402.0,7325025.0,57.5,8.39,15.2,57.5,8.39,15.2,360469.0,68289.0,298487.0
2020-03-22,3205877.0,723482.0,7267974.0,57.45,8.37,15.16,57.45,8.37,15.16,359685.0,67891.0,297405.0
2020-03-21,3196099.0,720577.0,7251847.0,57.43,8.36,15.13,57.43,8.36,15.13,359387.0,67580.0,296497.0
2020-03-20,3229232.0,711375.0,7252964.0,57.32,8.33,15.11,57.32,8.33,15.11,357085.0,66672.0,295900.0
2020-03-19,3217636.0,727117.0,7286729.0,57.28,8.33,15.08,57.28,8.33,15.08,356276.0,66672.0,295004.0
2020-03-18,3196178.0,718479.0,7254999.0,57.18,8.32,15.05,57.18,8.32,15.05,353763.0,66473.0,294195.0
2020-03-17,3180059.0,708089.0,7297833.0,57.14,8.31,14.99,57.14,8.31,14.99,353042.0,66174.0,292478.0
2020-03-16,3176268.0,706057.0,7275789.0,57.06,8.28,14.96,57.06,8.28,14.96,351723.0,65664.0,291769.0
2020-03-15,3182489.0,707622.0,7237877.0,56.93,8.25,14.91,56.93,8.25,14.91,350006.0,64955.0,290650.0
2020-03-14,3172145.0,700946.0,7238686.0,56.88,8.23,14.86,56.88,8.23,14.86,349185.0,64545.0,289530.0
2020-03-13,3164221.0,696199.0,7204542.0,56.86,8.23,14.83,56.86,8.23,14.83,348886.0,64345.0,288622.0
2020-03-12,3135829.0,680100.0,7183987.0,56.8,8.2,14.82,56.8,8.2,14.82,347879.0,63736.0,288112.0
2020-03-11,3130376.0,684995.0,7225622.0,56.77,8.18,14.76,56.77,8.18,14.76,347269.0,63425.0,286494.0
2020-03-08,3164070.0,667882.0,7125071.0,56.59,8.16,14.66,56.59,8.16,14.66,342504.0,62616.0,283869.0
2020-03-07,3173799.0,671455.0,7245098.0,56.5,8.14,14.64,56.5,8.14,14.64,340812.0,62218.0,283272.0
2020-03-06,3158347.0,660308.0,7208397.0,56.46,8.11,14.6,56.46,8.11,14.6,339692.0,61397.0,282152.0
2020-03-05,3152463.0,661287.0,7260720.0,56.41,8.1,14.56,56.41,8.1,14.56,338598.0,61409.0,281070.0
2020-03-04,3164172.0,662458.0,7217092.0,56.36,8.1,14.53,56.36,8.1,14.53,337590.0,61409.0,280261.0
2020-03-02,3151204.0,642725.0,7226984.0,56.16,8.05,14.47,56.16,8.05,14.47,334455.0,60215.0,278793.0
2020-03-01,3152281.0,642754.0,7232949.0,56.13,8.03,14.45,56.13,8.03,14.45,333746.0,59916.0,278308.0
2020-02-29,3180808.0,641733.0,7183569.0,56.07,8.02,14.37,56.07,8.02,14.37,332626.0,59605.0,276280.0
2020-02-28,3196336.0,632233.0,7174660.0,55.99,8.01,14.33,55.99,8.01,14.33,330809.0,59307.0,275061.0
2020-02-27,3184321.0,614177.0,7113328.0,55.95,7.99,14.29,55.95,7.99,14.29,330013.0,58697.0,274165.0
2020-02-26,3195787.0,607928.0,7108651.0,55.88,7.98,14.25,55.88,7.98,14.25,328595.0,58598.0,273145.0
2020-02-25,3200377.0,607166.0,7199719.0,55.83,7.96,14.23,55.83,7.96,14.23,327475.0,57988.0,272635.0
2020-02-24,3193845.0,618028.0,7193341.0,55.79,7.95,14.17,55.79,7.95,14.17,326667.0,57789.0,270818.0
2020-02-23,3192725.0,608341.0,7137173.0,55.73,7.93,14.14,55.73,7.93,14.14,325348.0,57179.0,270010.0
2020-02-22,3199321.0,617245.0,7052369.0,55.63,7.92,14.13,55.63,7.92,14.13,323220.0,56868.0,269500.0
2020-02-21,3198659.0,610004.0,7060679.0,55.57,7.9,14.08,55.57,7.9,14.08,322312.0,56470.0,268293.0
2020-02-20,3187690.0,610654.0,7051437.0,55.53,7.89,14.06,55.53,7.89,14.06,321504.0,56060.0,267683.0
2020-02-19,3185689.0,597978.0,7074055.0,55.42,7.87,14.04,55.42,7.87,14.04,319177.0,55761.0,267086.0
2020-02-18,3176350.0,586117.0,7059522.0,55.35,7.84,14.01,55.35,7.84,14.01,318169.0,55052.0,266377.0
2020-02-17,3194432.0,574160.0,7008093.0,55.31,7.84,13.95,55.31,7.84,13.95,317460.0,55052.0,264760.0
2020-02-16,3183692.0,571960.0,6877492.0,55.27,7.84,13.9,55.27,7.84,13.9,316863.0,54952.0,263242.0
2020-02-15,3187511.0,570659.0,6892679.0,55.18,7.83,13.88,55.18,7.83,13.88,315034.0,54641.0,262844.0
2020-02-14,3180564.0,567037.0,6914057.0,55.13,7.82,13.87,55.13,7.82,13.87,314225.0,54542.0,262433.0
2020-02-13,3172490.0,551206.0,6889289.0,55.06,7.79,13.84,55.06,7.79,13.84,312509.0,53733.0,261624.0
2020-02-12,3165891.0,548633.0,6851561.0,55.01,7.79,13.8,55.01,7.79,13.8,311600.0,53733.0,260517.0
2020-02-11,3161833.0,547521.0,6845904.0,54.91,7.78,13.76,54.91,7.78,13.76,310282.0,53634.0,259198.0
2020-02-10,3147484.0,539989.0,,54.83,7.76,,54.83,7.76,,308664.0,53223.0,
2020-02-09,3132619.0,512972.0,6853481.0,54.77,7.76,13.68,54.77,7.76,13.68,307346.0,53223.0,257370.0
2020-02-08,3140460.0,495564.0,6758320.0,54.72,7.74,13.65,54.72,7.74,13.65,306325.0,52925.0,256461.0
2020-02-07,3119195.0,498022.0,6723175.0,54.66,7.74,13.61,54.66,7.74,13.61,305305.0,52813.0,255342.0
2020-02-06,3109416.0,516749.0,6649949.0,54.59,7.73,13.5,54.59,7.73,13.5,303787.0,52514.0,252294.0
2020-02-05,3089854.0,516853.0,6625405.0,54.54,7.72,13.47,54.54,7.72,13.47,302456.0,52315.0,251273.0
2020-02-04,3055006.0,513229.0,6615787.0,54.45,7.71,13.44,54.45,7.71,13.44,300826.0,52203.0,250452.0
2020-02-03,2986827.0,513704.0,6683147.0,54.34,7.7,13.4,54.34,7.7,13.4,298475.0,52004.0,249532.0
2020-02-02,2992559.0,493587.0,6639122.0,54.25,7.69,13.35,54.25,7.69,13.35,296708.0,51693.0,248275.0
2020-02-01,2985128.0,478868.0,6562794.0,54.16,7.66,13.28,54.16,7.66,13.28,295079.0,50984.0,246247.0
2020-01-31,2980222.0,478245.0,6399630.0,54.06,7.62,13.15,54.06,7.62,13.15,293150.0,49864.0,242577.0
2020-01-30,2963559.0,493398.0,6332460.0,53.9,7.58,13.08,53.9,7.58,13.08,289766.0,49018.0,240549.0
2020-01-29,2965588.0,485473.0,6459214.0,53.73,7.5600000000000005,12.97,53.73,7.5600000000000005,12.97,287937.0,48719.0,238098.0
2020-01-28,3050639.0,493873.0,6590710.0,53.51,7.55,12.89,53.51,7.55,12.89,283172.0,48620.0,236083.0
2020-01-27,3078314.0,504007.0,6715136.0,53.38,7.53,12.79,53.38,7.53,12.79,280535.0,48209.0,233445.0
2020-01-26,3086310.0,499423.0,6868002.0,53.24,7.51,12.69,53.24,7.51,12.69,277611.0,47811.0,230808.0
2020-01-25,3091993.0,499449.0,6969646.0,53.12,7.49,12.63,53.12,7.49,12.63,275173.0,47314.0,229452.0
2020-01-24,3138568.0,502107.0,6979959.0,53.15,7.49,12.65,53.15,7.49,12.65,276852.0,47438.0,230347.0
2020-01-23,3162865.0,505076.0,7028151.0,53.18,7.5,12.7,53.18,7.5,12.7,278818.0,47650.0,231716.0
2020-01-22,3185046.0,507760.0,7033336.0,53.24,7.5,12.75,53.24,7.5,12.75,280746.0,47749.0,233159.0
2020-01-21,3198468.0,511423.0,7059701.0,53.3,7.51,12.8,53.3,7.51,12.8,282065.0,47936.0,234416.0
2020-01-20,3196199.0,508472.0,7198973.0,53.34,7.53,12.83,53.34,7.53,12.83,283148.0,48284.0,235386.0
2020-01-19,3222239.0,510422.0,7282820.0,53.25,7.52,12.83,53.25,7.52,12.83,283172.0,48135.0,235423.0
2020-01-18,3231700.0,509004.0,7341327.0,53.2,7.51,12.81,53.2,7.51,12.81,282302.0,48122.0,234789.0
2020-01-17,3219185.0,511496.0,7311283.0,53.1,7.5,12.77,53.1,7.5,12.77,280236.0,47886.0,233756.0
2020-01-16,3211846.0,514547.0,7404979.0,53.04,7.48,12.75,53.04,7.48,12.75,278893.0,47314.0,233060.0
2020-01-15,3197952.0,508082.0,7352592.0,52.97,7.44,12.72,52.97,7.44,12.72,277375.0,46331.0,232413.0
2020-01-14,3198159.0,513258.0,7349961.0,52.7,7.41,12.61,52.7,7.41,12.61,274153.0,45933.0,229713.0
2020-01-13,3130937.0,532191.0,7272903.0,52.6,7.39,12.58,52.6,7.39,12.58,271727.0,45385.0,228668.0
2020-01-12,3134605.0,531148.0,7256671.0,52.49,7.38,12.52,52.49,7.38,12.52,269114.0,45273.0,227200.0
2020-01-11,3140865.0,525684.0,7169359.0,52.43,7.37,12.47,52.43,7.37,12.47,267646.0,44975.0,225918.0
2020-01-10,3182017.0,525049.0,7166967.0,52.42,7.37,12.42,52.42,7.37,12.42,267285.0,44850.0,224401.0
2020-01-09,3147772.0,523936.0,7092511.0,52.52,7.37,12.39,52.52,7.37,12.39,268902.0,44825.0,223928.0
2020-01-08,3163468.0,517400.0,7132024.0,52.55,7.36,12.36,52.55,7.36,12.36,269699.0,44689.0,223231.0
2020-01-07,3178096.0,520959.0,7113027.0,52.56,7.37,12.32,52.56,7.37,12.32,269674.0,44776.0,222286.0
2020-01-06,3145277.0,523694.0,7125479.0,52.64,7.39,12.29,52.64,7.39,12.29,270781.0,45099.0,221664.0
2020-01-05,3153162.0,524534.0,7095419.0,52.67,7.4,12.25,52.67,7.4,12.25,271378.0,45074.0,221029.0
2020-01-04,3176627.0,527342.0,7012261.0,52.72,7.4,12.23,52.72,7.4,12.23,272697.0,45062.0,220830.0
2020-01-03,3191345.0,530719.0,7074642.0,52.73,7.41,12.22,52.73,7.41,12.22,272187.0,45161.0,220867.0
2020-01-02,3207669.0,525477.0,6925480.0,52.81,7.44,12.17,52.81,7.44,12.17,272747.0,45261.0,219735.0
2020-01-01,3201845.0,525646.0,6877040.0,52.85,7.45,12.12,52.85,7.45,12.12,273045.0,45360.0,218205.0
2019-12-31,3262184.0,531811.0,6810045.0,52.88,7.46,12.06,52.88,7.46,12.06,272436.0,45223.0,216500.0
2019-12-30,3219411.0,489743.0,6913363.0,52.93,7.47,11.99,52.93,7.47,11.99,272622.0,44850.0,214896.0
